locus_tag	ftype	length_bp	gene	EC_number	COG	product
AJBIFGEO_03878	CDS	1749	oxc	4.1.1.8	COG0028	Oxalyl-CoA decarboxylase
AJBIFGEO_03879	CDS	945	oxyR			putative hydrogen peroxide-inducible genes activator
AJBIFGEO_03880	CDS	756	ldtA	2.3.2.-	COG1376	L,D-transpeptidase 1
AJBIFGEO_03881	CDS	189				hypothetical protein
AJBIFGEO_03882	CDS	1068	hddA	2.7.1.168		D-glycero-alpha-D-manno-heptose 7-phosphate kinase
AJBIFGEO_03883	CDS	573	hisB_2	3.1.3.15		Histidine biosynthesis bifunctional protein HisB
AJBIFGEO_03884	CDS	624	gmhA	5.3.1.28	COG0279	Phosphoheptose isomerase
AJBIFGEO_03885	CDS	957	rmd	1.1.1.281		GDP-6-deoxy-D-mannose reductase
AJBIFGEO_03886	CDS	2058				hypothetical protein
AJBIFGEO_03887	CDS	750	glpG	3.4.21.105		Rhomboid protease GlpG
AJBIFGEO_03888	CDS	999	hyfB	1.-.-.-	COG0651	Hydrogenase-4 component B
AJBIFGEO_03889	CDS	951	hycD		COG0650	Formate hydrogenlyase subunit 4
AJBIFGEO_03890	CDS	663				hypothetical protein
AJBIFGEO_03891	CDS	1467	ndhB	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
AJBIFGEO_03892	CDS	1476	hycE		COG3261	Formate hydrogenlyase subunit 5
AJBIFGEO_03893	CDS	480				putative protein
AJBIFGEO_03894	CDS	594	COQ3_3	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
AJBIFGEO_03895	CDS	771			COG3305	putative protein
AJBIFGEO_03896	CDS	195				hypothetical protein
AJBIFGEO_03897	CDS	168				hypothetical protein
AJBIFGEO_03898	CDS	255	mtnN_2	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
AJBIFGEO_03899	CDS	2286	ctpA	7.2.2.8	COG2217	Copper-exporting P-type ATPase
AJBIFGEO_03900	CDS	711			COG5660	putative protein
AJBIFGEO_03901	CDS	960				putative protein
AJBIFGEO_03902	CDS	366				putative protein
AJBIFGEO_03903	CDS	1392				hypothetical protein
AJBIFGEO_03904	CDS	870		1.-.-.-	COG2175	Putative dioxygenase
AJBIFGEO_03905	CDS	552				putative protein
AJBIFGEO_03906	CDS	1599		6.2.1.-	COG0318	Putative fatty-acid--CoA ligase FadD10
AJBIFGEO_03907	CDS	249				putative protein
AJBIFGEO_03908	CDS	7539	dltA	6.2.1.54		D-alanine--D-alanyl carrier protein ligase
AJBIFGEO_03909	CDS	1923			COG3336	putative protein
AJBIFGEO_03910	CDS	2259	ctpB	3.6.3.-	COG2217	Cation-transporting P-type ATPase B
AJBIFGEO_03911	CDS	1506				hypothetical protein
AJBIFGEO_03912	CDS	1197			COG0523	putative protein
AJBIFGEO_03913	CDS	4878	ctpI_1	3.6.3.-	COG0474	putative cation-transporting ATPase I
AJBIFGEO_03914	CDS	243				hypothetical protein
AJBIFGEO_03915	CDS	480	bfr	1.16.3.1	COG2193	Bacterioferritin
AJBIFGEO_03916	CDS	2064	mdtD_4			Putative multidrug resistance protein MdtD
AJBIFGEO_03917	CDS	1362				hypothetical protein
AJBIFGEO_03918	CDS	1137				hypothetical protein
AJBIFGEO_03919	CDS	1317		1.14.-.-		Putative cytochrome P450 140
AJBIFGEO_03920	CDS	423	lppE			putative lipoprotein LppE
AJBIFGEO_03921	CDS	834	hcaB_4	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
AJBIFGEO_03922	CDS	477				hypothetical protein
AJBIFGEO_03923	CDS	432	rpfC	3.-.-.-		Resuscitation-promoting factor RpfC
AJBIFGEO_03924	CDS	600		5.4.99.5	COG1605	Secreted chorismate mutase
AJBIFGEO_03925	CDS	933	fbpB	2.3.1.122	COG0627	Diacylglycerol acyltransferase/mycolyltransferase Ag85B
AJBIFGEO_03926	CDS	183				hypothetical protein
AJBIFGEO_03927	CDS	1143				hypothetical protein
AJBIFGEO_03928	CDS	720				hypothetical protein
AJBIFGEO_03929	CDS	357		2.1.1.-		Putative S-adenosyl-L-methionine-dependent methyltransferase
AJBIFGEO_03930	CDS	540				hypothetical protein
AJBIFGEO_03931	CDS	408				hypothetical protein
AJBIFGEO_03932	CDS	312				hypothetical protein
AJBIFGEO_03933	CDS	219				hypothetical protein
AJBIFGEO_03934	CDS	663		1.13.12.-	COG2070	Putative monooxygenase
AJBIFGEO_03935	CDS	645				hypothetical protein
AJBIFGEO_03936	CDS	468	fhaB		COG1716	FHA domain-containing protein FhaB
AJBIFGEO_03937	CDS	1566	fhaA		COG1716	FHA domain-containing protein FhaA
AJBIFGEO_03938	tRNA	85				tRNA-Leu(cag)
AJBIFGEO_03939	CDS	969	IMPDH	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
AJBIFGEO_03940	CDS	156	whiB5_1			Transcriptional regulator WhiB5
AJBIFGEO_03941	CDS	246	whiB5_2			Transcriptional regulator WhiB5
AJBIFGEO_03942	CDS	771			COG1396	putative HTH-type transcriptional regulator
AJBIFGEO_03943	CDS	846				hypothetical protein
AJBIFGEO_03944	CDS	363				putative protein
AJBIFGEO_03945	CDS	1434				hypothetical protein
AJBIFGEO_03946	CDS	318				hypothetical protein
AJBIFGEO_03947	CDS	228				putative protein
AJBIFGEO_03948	CDS	144				putative proteinA
AJBIFGEO_03949	CDS	876				hypothetical protein
AJBIFGEO_03950	CDS	330				putative protein
AJBIFGEO_03951	CDS	669	bioF2_1	2.3.1.47	COG0156	Putative 8-amino-7-oxononanoate synthase 2
AJBIFGEO_03952	CDS	1713	bioF2_2	2.3.1.47	COG0156	Putative 8-amino-7-oxononanoate synthase 2
AJBIFGEO_03953	CDS	264	acpP			Acyl carrier protein
AJBIFGEO_03954	CDS	396			COG3631	putative protein
AJBIFGEO_03955	CDS	567				putative protein
AJBIFGEO_03956	CDS	465	rpfD	3.-.-.-		Resuscitation-promoting factor RpfD
AJBIFGEO_03957	CDS	1173	hemW		COG0635	Heme chaperone HemW
AJBIFGEO_03958	CDS	1254				hypothetical protein
AJBIFGEO_03959	CDS	210				putative proteinA/RVBD_2386A
AJBIFGEO_03960	CDS	1353	mbtI	5.4.99.5	COG0147	Salicylate synthase
AJBIFGEO_03961	CDS	921	aes_4	3.1.1.-		Acetyl esterase
AJBIFGEO_03962	CDS	1698	mbtA	6.2.1.-	COG1021	Salicyl-AMP ligase / salicyl-S-ArCP synthetase
AJBIFGEO_03963	CDS	4245	mbtB	6.3.2.-	COG1020	Phenyloxazoline synthase MbtB
AJBIFGEO_03964	CDS	1335				Putative inactive phenolphthiocerol synthesis polyketide synthase type I Pks15
AJBIFGEO_03965	CDS	3015	eryA	2.3.1.94	COG3321	6-deoxyerythronolide-B synthase EryA3, modules 5 and 6
AJBIFGEO_03966	CDS	5196	dhbF		COG1020	Dimodular nonribosomal peptide synthase
AJBIFGEO_03967	CDS	4386	lgrD			Linear gramicidin synthase subunit D
AJBIFGEO_03968	CDS	1296	mbtG	1.14.13.59		L-lysine N6-monooxygenase MbtG
AJBIFGEO_03969	CDS	216	mbtH		COG3251	Protein MbtH
AJBIFGEO_03970	CDS	507				Low molecular weight antigen MTB12
AJBIFGEO_03971	CDS	318				hypothetical protein
AJBIFGEO_03972	CDS	1032	hrcA		COG1420	Heat-inducible transcription repressor HrcA
AJBIFGEO_03973	CDS	1149	dnaJ2		COG0484	Chaperone protein DnaJ 2
AJBIFGEO_03974	CDS	789	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
AJBIFGEO_03975	CDS	141				hypothetical protein
AJBIFGEO_03976	CDS	186				hypothetical protein
AJBIFGEO_03977	CDS	1266			COG2771	Putative HTH-type transcriptional regulator
AJBIFGEO_03978	CDS	1323				putative PPE family protein PPE32
AJBIFGEO_03979	CDS	1260	purT	2.1.2.-	COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase
AJBIFGEO_03980	CDS	423				hypothetical protein
AJBIFGEO_03981	CDS	1221	metZ	2.5.1.-	COG0626	O-succinylhomoserine sulfhydrylase
AJBIFGEO_03982	CDS	1413	norW	1.18.1.-		Nitric oxide reductase FlRd-NAD(+) reductase
AJBIFGEO_03983	CDS	192				hypothetical protein
AJBIFGEO_03984	CDS	987				hypothetical protein
AJBIFGEO_03985	CDS	720				hypothetical protein
AJBIFGEO_03986	CDS	405				hypothetical protein
AJBIFGEO_03987	CDS	417				hypothetical protein
AJBIFGEO_03988	CDS	369				hypothetical protein
AJBIFGEO_03989	CDS	642				hypothetical protein
AJBIFGEO_03990	CDS	1230	dap_3	3.4.11.19		D-aminopeptidase
AJBIFGEO_03991	CDS	1188	mmgC_6	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
AJBIFGEO_03992	CDS	372				hypothetical protein
AJBIFGEO_03993	CDS	2877	mmpL1		COG2409	putative transport protein MmpL1
AJBIFGEO_03994	CDS	429	mmpS4_3			Siderophore export accessory protein MmpS4
AJBIFGEO_03995	CDS	1206		6.2.1.-	COG0318	Long-chain-fatty-acid--AMP ligase FadD30
AJBIFGEO_03996	CDS	4209				hypothetical protein
AJBIFGEO_03997	CDS	819	gloB_4	3.1.2.6		Hydroxyacylglutathione hydrolase
AJBIFGEO_03998	CDS	1011	fgd1_2	1.1.98.2	COG2141	F420-dependent glucose-6-phosphate dehydrogenase
AJBIFGEO_03999	CDS	2073	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
AJBIFGEO_04000	CDS	1158	ackA	2.7.2.1	COG0282	Acetate kinase
AJBIFGEO_04001	CDS	2253	pknG	2.7.11.1	COG0515	Serine/threonine-protein kinase PknG
AJBIFGEO_04002	CDS	987				hypothetical protein
AJBIFGEO_04003	CDS	1320				hypothetical protein
AJBIFGEO_04004	CDS	594	mutT3	3.6.1.55	COG0494	Putative 8-oxo-dGTP diphosphatase 3
AJBIFGEO_04005	CDS	669	thiE	2.5.1.3	COG0352	Thiamine-phosphate synthase
AJBIFGEO_04006	CDS	1023	thiO	1.4.3.19	COG0665	Glycine oxidase
AJBIFGEO_04007	CDS	207				hypothetical protein
AJBIFGEO_04008	CDS	759	thiG	2.8.1.10	COG2022	Thiazole synthase
AJBIFGEO_04009	CDS	1503	lpqL	3.4.11.1	COG2234	putative lipoprotein aminopeptidase LpqL
AJBIFGEO_04010	CDS	1497				hypothetical protein
AJBIFGEO_04011	CDS	342				hypothetical protein
AJBIFGEO_04012	CDS	630				hypothetical protein
AJBIFGEO_04013	CDS	828	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
AJBIFGEO_04014	CDS	1644	thiC	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
AJBIFGEO_04015	CDS	276				hypothetical protein
AJBIFGEO_04016	CDS	3294	ctpI_2	3.6.3.-	COG0474	putative cation-transporting ATPase I
AJBIFGEO_04017	CDS	792	menB_2	4.1.3.36		1,4-dihydroxy-2-naphthoyl-CoA synthase
AJBIFGEO_04018	CDS	723				hypothetical protein
AJBIFGEO_04019	CDS	792	caiD_4	4.2.1.149		Carnitinyl-CoA dehydratase
AJBIFGEO_04020	CDS	2895	mmpL5_2		COG2409	Siderophore exporter MmpL5
AJBIFGEO_04021	CDS	429	mmpS5			Siderophore export accessory protein MmpS5
AJBIFGEO_04022	CDS	498	mmpR5			HTH-type transcriptional regulator MmpR5
AJBIFGEO_04023	CDS	498				hypothetical protein
AJBIFGEO_04024	CDS	375				hypothetical protein
AJBIFGEO_04025	CDS	657				hypothetical protein
AJBIFGEO_04026	CDS	375	rpsL		COG0048	30S ribosomal protein S12
AJBIFGEO_04027	CDS	471	rpsG		COG0049	30S ribosomal protein S7
AJBIFGEO_04028	CDS	2106	fusA		COG0480	Elongation factor G
AJBIFGEO_04029	CDS	1191	tuf_2		COG0050	Elongation factor Tu
AJBIFGEO_04030	CDS	798				hypothetical protein
AJBIFGEO_04031	CDS	828		1.-.-.-	COG1028	putative NAD-dependent oxidoreductase
AJBIFGEO_04032	CDS	1221	fdr	1.18.1.2		Ferredoxin--NAD(P)(+) reductase fdr
AJBIFGEO_04033	CDS	249				hypothetical protein
AJBIFGEO_04034	CDS	1050				hypothetical protein
AJBIFGEO_04035	CDS	597	mftR			Putative mycofactocin biosynthesis transcriptional regulator MftR
AJBIFGEO_04036	CDS	90				hypothetical protein
AJBIFGEO_04037	CDS	330				hypothetical protein
AJBIFGEO_04038	CDS	1176	mftC	2.-.-.-	COG0535	Putative mycofactocin radical SAM maturase MftC
AJBIFGEO_04039	CDS	1191	mftD	1.-.-.-	COG1304	Putative mycofactocin system heme/flavin oxidoreductase MftD
AJBIFGEO_04040	CDS	666	mftE	3.5.-.-	COG1402	Putative mycofactocin system creatinine amidohydrolase family protein MftE
AJBIFGEO_04041	CDS	1413	mftF	2.-.-.-	COG0463	Putative mycofactocin biosynthesis glycosyltransferase MftF
AJBIFGEO_04042	CDS	1359	betA	1.1.99.1		Oxygen-dependent choline dehydrogenase
AJBIFGEO_04043	CDS	306				hypothetical protein
AJBIFGEO_04044	CDS	756				hypothetical protein
AJBIFGEO_04045	CDS	306	rpsJ		COG0051	30S ribosomal protein S10
AJBIFGEO_04046	CDS	654	rplC		COG0087	50S ribosomal protein L3
AJBIFGEO_04047	CDS	672	rplD		COG0088	50S ribosomal protein L4
AJBIFGEO_04048	CDS	303	rplW		COG0089	50S ribosomal protein L23
AJBIFGEO_04049	CDS	843	rplB		COG0090	50S ribosomal protein L2
AJBIFGEO_04050	CDS	282	rpsS		COG0185	30S ribosomal protein S19
AJBIFGEO_04051	CDS	594	rplV		COG0091	50S ribosomal protein L22
AJBIFGEO_04052	CDS	825	rpsC		COG0092	30S ribosomal protein S3
AJBIFGEO_04053	CDS	417	rplP		COG0197	50S ribosomal protein L16
AJBIFGEO_04054	CDS	234	rpmC		COG0255	50S ribosomal protein L29
AJBIFGEO_04055	CDS	408	rpsQ		COG0186	30S ribosomal protein S17
AJBIFGEO_04056	CDS	2364				hypothetical protein
AJBIFGEO_04057	CDS	900		1.8.3.7	COG1262	Formylglycine-generating enzyme
AJBIFGEO_04058	CDS	861				hypothetical protein
AJBIFGEO_04059	CDS	369	rplN		COG0093	50S ribosomal protein L14
AJBIFGEO_04060	CDS	318	rplX		COG0198	50S ribosomal protein L24
AJBIFGEO_04061	CDS	564	rplE		COG0094	50S ribosomal protein L5
AJBIFGEO_04062	CDS	186	rpsZ		COG0199	30S ribosomal protein S14 type Z
AJBIFGEO_04063	CDS	399	rpsH		COG0096	30S ribosomal protein S8
AJBIFGEO_04064	CDS	540	rplF		COG0097	50S ribosomal protein L6
AJBIFGEO_04065	CDS	369	rplR		COG0256	50S ribosomal protein L18
AJBIFGEO_04066	CDS	663	rpsE		COG0098	30S ribosomal protein S5
AJBIFGEO_04067	CDS	198	rpmD		COG1841	50S ribosomal protein L30
AJBIFGEO_04068	CDS	441	rplO		COG0200	50S ribosomal protein L15
AJBIFGEO_04069	CDS	1872				hypothetical protein
AJBIFGEO_04070	CDS	906				hypothetical protein
AJBIFGEO_04071	CDS	1227		2.1.1.-	COG3315	Putative S-adenosyl-L-methionine-dependent methyltransferase
AJBIFGEO_04072	CDS	657	drdA	4.1.2.-		5-deoxy-D-ribulose 1-phosphate aldolase
AJBIFGEO_04073	CDS	957	yoaD	1.1.1.-	COG0111	Putative 2-hydroxyacid dehydrogenase YoaD
AJBIFGEO_04074	CDS	1347	xylB	2.7.1.17	COG1070	Xylulose kinase
AJBIFGEO_04075	CDS	729				hypothetical protein
AJBIFGEO_04076	CDS	957		2.1.1.-	COG3315	Putative S-adenosyl-L-methionine-dependent methyltransferase
AJBIFGEO_04077	CDS	1326	secY		COG0201	Protein translocase subunit SecY
AJBIFGEO_04078	CDS	546	adk	2.7.4.3	COG0563	Adenylate kinase
AJBIFGEO_04079	CDS	801	map-1	3.4.11.18	COG0024	Methionine aminopeptidase 1
AJBIFGEO_04080	CDS	534	sigL		COG1595	ECF RNA polymerase sigma factor SigL
AJBIFGEO_04081	CDS	753	rslA		COG5662	Anti-sigma-L factor RslA
AJBIFGEO_04082	CDS	570				hypothetical protein
AJBIFGEO_04083	CDS	537				putative protein
AJBIFGEO_04084	CDS	849				hypothetical protein
AJBIFGEO_04085	CDS	609				putative protein
AJBIFGEO_04086	CDS	315				ISL3 family transposase IS1557
AJBIFGEO_04087	CDS	462				PE-PGRS family protein PE_PGRS33
AJBIFGEO_04088	CDS	558				hypothetical protein
AJBIFGEO_04089	CDS	507				hypothetical protein
AJBIFGEO_04090	CDS	147	mmsB_2	1.1.1.31	COG2084	putative 3-hydroxyisobutyrate dehydrogenase
AJBIFGEO_04091	CDS	270				hypothetical protein
AJBIFGEO_04092	CDS	390				hypothetical protein
AJBIFGEO_04093	CDS	405				putative proteinA
AJBIFGEO_04094	CDS	813				hypothetical protein
AJBIFGEO_04095	CDS	813			COG1842	35 kDa protein
AJBIFGEO_04096	CDS	339	clgR			Transcriptional regulator ClgR
AJBIFGEO_04097	CDS	630	pgsA	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
AJBIFGEO_04098	CDS	495	argA	2.3.1.1	COG1246	Amino-acid acetyltransferase
AJBIFGEO_04099	CDS	2304	ftsK		COG1674	DNA translocase FtsK
AJBIFGEO_04100	CDS	315				hypothetical protein
AJBIFGEO_04101	CDS	819		1.-.-.-		putative oxidoreductase
AJBIFGEO_04102	CDS	891				hypothetical protein
AJBIFGEO_04103	CDS	1677	rnj	3.1.-.-	COG0595	Ribonuclease J
AJBIFGEO_04104	CDS	903	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
AJBIFGEO_04105	CDS	234	thyX	2.1.1.148	COG1351	Flavin-dependent thymidylate synthase
AJBIFGEO_04106	CDS	1623				hypothetical protein
AJBIFGEO_04107	CDS	417		3.1.-.-		Ribonuclease VapC21
AJBIFGEO_04108	CDS	267			COG5450	Antitoxin VapB21
AJBIFGEO_04109	CDS	396		3.1.-.-	COG3742	Ribonuclease VapC42
AJBIFGEO_04110	CDS	270				hypothetical protein
AJBIFGEO_04111	CDS	1095				hypothetical protein
AJBIFGEO_04112	CDS	420				hypothetical protein
AJBIFGEO_04113	CDS	486	folA	1.5.1.3	COG0262	Dihydrofolate reductase
AJBIFGEO_04114	CDS	801	thyA	2.1.1.45	COG0207	Thymidylate synthase ThyA
AJBIFGEO_04115	CDS	738				hypothetical protein
AJBIFGEO_04116	CDS	783	baiA	1.1.1.392		3-alpha-hydroxycholanate dehydrogenase (NADP(+))
AJBIFGEO_04117	CDS	231				hypothetical protein
AJBIFGEO_04118	CDS	1185				PPE family protein PPE15
AJBIFGEO_04119	CDS	828				hypothetical protein
AJBIFGEO_04120	CDS	1107				PPE family protein PPE15
AJBIFGEO_04121	CDS	453				hypothetical protein
AJBIFGEO_04122	CDS	105				hypothetical protein
AJBIFGEO_04123	CDS	474				hypothetical protein
AJBIFGEO_04124	CDS	693	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
AJBIFGEO_04125	CDS	135				hypothetical protein
AJBIFGEO_04126	CDS	1347				putative PPE family protein PPE40
AJBIFGEO_04127	CDS	1596	nuoN	7.1.1.-	COG1007	NADH-quinone oxidoreductase subunit N
AJBIFGEO_04128	CDS	1665	nuoM	7.1.1.-	COG1008	NADH-quinone oxidoreductase subunit M
AJBIFGEO_04129	CDS	1902	nuoL	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
AJBIFGEO_04130	CDS	300		7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit 11
AJBIFGEO_04131	CDS	789				hypothetical protein
AJBIFGEO_04132	CDS	636	nuoI	7.1.1.-	COG1143	NADH-quinone oxidoreductase subunit I
AJBIFGEO_04133	CDS	1233	nuoH	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit H
AJBIFGEO_04134	CDS	2421	nuoG	7.1.1.-	COG1034	NADH-quinone oxidoreductase subunit G
AJBIFGEO_04135	CDS	1338	nuoF	7.1.1.-	COG1894	NADH-quinone oxidoreductase subunit F
AJBIFGEO_04136	CDS	759	nuoE	7.1.1.-	COG1905	NADH-quinone oxidoreductase subunit E
AJBIFGEO_04137	CDS	1323	nuoD	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit D
AJBIFGEO_04138	CDS	711	nuoC	7.1.1.-	COG0852	NADH-quinone oxidoreductase subunit C
AJBIFGEO_04139	CDS	555	nuoB	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit B
AJBIFGEO_04140	CDS	492	ndhC	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3, chloroplastic
AJBIFGEO_04141	CDS	1230				hypothetical protein
AJBIFGEO_04142	CDS	402			COG0784	putative response regulatory protein
AJBIFGEO_04143	CDS	429				hypothetical protein
AJBIFGEO_04144	CDS	972	qorA_2	1.6.5.5	COG0604	Quinone oxidoreductase 1
AJBIFGEO_04145	CDS	1206	caiA_4	1.3.8.13		Crotonobetainyl-CoA reductase
AJBIFGEO_04146	CDS	1407	caiA_5	1.3.8.13		Crotonobetainyl-CoA reductase
AJBIFGEO_04147	CDS	1089				hypothetical protein
AJBIFGEO_04148	CDS	783	hisN	3.1.3.15	COG0483	Histidinol-phosphatase
AJBIFGEO_04149	CDS	315				hypothetical protein
AJBIFGEO_04150	CDS	1143				putative PPE family protein PPE51
AJBIFGEO_04151	CDS	807				Universal stress protein
AJBIFGEO_04152	CDS	654	devR		COG2197	DNA-binding transcriptional activator DevR/DosR
AJBIFGEO_04153	CDS	1737	devS	2.7.13.3	COG2203	Oxygen sensor histidine kinase response regulator DevS/DosS
AJBIFGEO_04154	CDS	999				Putative NAD(P)H nitroreductase
AJBIFGEO_04155	CDS	1392	tgs1	2.3.1.20		putative diacyglycerol O-acyltransferase tgs1
AJBIFGEO_04156	CDS	195				hypothetical protein
AJBIFGEO_04157	CDS	711				ISNCY family transposase ISBli16
AJBIFGEO_04158	CDS	351				ISNCY family transposase ISBli16
AJBIFGEO_04159	CDS	1035				putative protein
AJBIFGEO_04160	CDS	99				hypothetical protein
AJBIFGEO_04161	CDS	681				hypothetical protein
AJBIFGEO_04162	CDS	888				hypothetical protein
AJBIFGEO_04163	CDS	1107				hypothetical protein
AJBIFGEO_04164	CDS	183				hypothetical protein
AJBIFGEO_04165	CDS	1095	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
AJBIFGEO_04166	CDS	1584	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
AJBIFGEO_04167	CDS	390				hypothetical protein
AJBIFGEO_04168	CDS	1599	cpsY	2.7.-.-		Exopolysaccharide phosphotransferase CpsY
AJBIFGEO_04169	CDS	957	cpdA	3.1.4.53	COG1409	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
AJBIFGEO_04170	CDS	630				hypothetical protein
AJBIFGEO_04171	CDS	2301	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase subunit PurL
AJBIFGEO_04172	CDS	657		2.8.3.-	COG1670	Putative succinyl-CoA transferase
AJBIFGEO_04173	CDS	348				hypothetical protein
AJBIFGEO_04174	CDS	1302	apeB	3.4.11.-	COG1362	putative M18 family aminopeptidase 2
AJBIFGEO_04175	CDS	261				hypothetical protein
AJBIFGEO_04176	CDS	798	lin	3.4.-.-		Linocin-M18
AJBIFGEO_04177	CDS	1095				IS110 family transposase IS1547
AJBIFGEO_04178	CDS	576				putative PPE family protein PPE36
AJBIFGEO_04179	CDS	747	prcA	3.4.25.1	COG0638	Proteasome subunit alpha
AJBIFGEO_04180	CDS	876	prcB	3.4.25.1	COG0638	Proteasome subunit beta
AJBIFGEO_04181	CDS	195	pup			Prokaryotic ubiquitin-like protein Pup
AJBIFGEO_04182	CDS	1665	dop	3.4.-.-		Pup deamidase/depupylase
AJBIFGEO_04183	CDS	1194				hypothetical protein
AJBIFGEO_04184	CDS	372				hypothetical protein
AJBIFGEO_04185	CDS	1830	mpa		COG0464	Proteasome-associated ATPase
AJBIFGEO_04186	CDS	570	lppK			Putative lipoprotein LppK
AJBIFGEO_04187	CDS	294				hypothetical protein
AJBIFGEO_04188	CDS	843	trmI	2.1.1.220	COG2519	tRNA (adenine(58)-N(1))-methyltransferase TrmI
AJBIFGEO_04189	CDS	837				hypothetical protein
AJBIFGEO_04190	CDS	483				hypothetical protein
AJBIFGEO_04191	CDS	855	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
AJBIFGEO_04192	CDS	282	hisE	3.6.1.31	COG0140	Phosphoribosyl-ATP pyrophosphatase
AJBIFGEO_04193	CDS	1422				putative PPE family protein PPE37
AJBIFGEO_04194	CDS	3579	metH	2.1.1.13	COG0646	Methionine synthase
AJBIFGEO_04195	CDS	879				hypothetical protein
AJBIFGEO_04196	CDS	648				hypothetical protein
AJBIFGEO_04197	CDS	273				hypothetical protein
AJBIFGEO_04198	CDS	204				hypothetical protein
AJBIFGEO_04199	CDS	636	nadD	2.7.7.18	COG1057	putative nicotinate-nucleotide adenylyltransferase
AJBIFGEO_04200	CDS	381	rsfS		COG0799	Ribosomal silencing factor RsfS
AJBIFGEO_04201	CDS	672	gpgP	3.1.3.85	COG0406	Glucosyl-3-phosphoglycerate phosphatase
AJBIFGEO_04202	CDS	744	octT	2.3.1.273		Diglucosylglycerate octanoyltransferase
AJBIFGEO_04203	CDS	843			COG1307	DegV domain-containing protein
AJBIFGEO_04204	CDS	1227	eis	2.3.1.-	COG4552	N-acetyltransferase Eis
AJBIFGEO_04205	CDS	894				hypothetical protein
AJBIFGEO_04206	CDS	1545				hypothetical protein
AJBIFGEO_04207	CDS	969				hypothetical protein
AJBIFGEO_04208	CDS	261	rpsT		COG0268	30S ribosomal protein S20
AJBIFGEO_04209	CDS	1656			COG2308	putative protein
AJBIFGEO_04210	CDS	978			COG2307	putative protein
AJBIFGEO_04211	CDS	840			COG1305	putative protein
AJBIFGEO_04212	CDS	843	rbn_2	3.1.26.11		Ribonuclease BN
AJBIFGEO_04213	CDS	429				hypothetical protein
AJBIFGEO_04214	CDS	603				hypothetical protein
AJBIFGEO_04215	CDS	219				hypothetical protein
AJBIFGEO_04216	CDS	1059	lepA	3.6.5.-	COG0481	Elongation factor 4
AJBIFGEO_04217	CDS	756				hypothetical protein
AJBIFGEO_04218	CDS	2043		3.2.1.28	COG3387	Trehalase
AJBIFGEO_04219	CDS	195				hypothetical protein
AJBIFGEO_04220	CDS	1071	sbpA		COG1613	Sulfate-binding protein
AJBIFGEO_04221	CDS	852				hypothetical protein
AJBIFGEO_04222	CDS	819	cysW		COG4208	Sulfate transport system permease protein CysW
AJBIFGEO_04223	CDS	1056	cysA	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
AJBIFGEO_04224	CDS	360				hypothetical protein
AJBIFGEO_04225	CDS	1035	ispH2	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase 2
AJBIFGEO_04226	CDS	915				hypothetical protein
