locus_tag	ftype	length_bp	gene	EC_number	COG	product
PAKPHHPE_03870	CDS	792	ypjD		COG4137	Inner membrane protein YpjD
PAKPHHPE_03871	CDS	1242				hypothetical protein
PAKPHHPE_03872	CDS	606				hypothetical protein
PAKPHHPE_03873	CDS	591	grpE		COG0576	Protein GrpE
PAKPHHPE_03874	CDS	879	nadK	2.7.1.23	COG0061	NAD kinase
PAKPHHPE_03875	CDS	1662	recN		COG0497	DNA repair protein RecN
PAKPHHPE_03876	CDS	339	bamE		COG2913	Outer membrane protein assembly factor BamE
PAKPHHPE_03877	CDS	291				hypothetical protein
PAKPHHPE_03878	CDS	438	ratA		COG2867	Ribosome association toxin RatA
PAKPHHPE_03879	CDS	528	smpB		COG0691	SsrA-binding protein
PAKPHHPE_03880	CDS	11475				hypothetical protein
PAKPHHPE_03881	CDS	1410	bepC			Outer membrane efflux protein BepC
PAKPHHPE_03882	CDS	2181	apxIB		COG2274	Toxin RTX-I translocation ATP-binding protein
PAKPHHPE_03883	CDS	1191	prsE_2			Type I secretion system membrane fusion protein PrsE
PAKPHHPE_03884	tmRNA	363	ssrA			transfer-messenger RNA, SsrA
PAKPHHPE_03885	CDS	1065	intA_4		COG0582	Prophage integrase IntA
PAKPHHPE_03886	CDS	639				hypothetical protein
PAKPHHPE_03887	CDS	1140				hypothetical protein
PAKPHHPE_03888	CDS	813				hypothetical protein
PAKPHHPE_03889	CDS	216				hypothetical protein
PAKPHHPE_03890	CDS	2070				hypothetical protein
PAKPHHPE_03891	CDS	1284				hypothetical protein
PAKPHHPE_03892	CDS	660				hypothetical protein
PAKPHHPE_03893	CDS	291				hypothetical protein
PAKPHHPE_03894	CDS	285				hypothetical protein
PAKPHHPE_03895	CDS	522	srlA_2		COG3730	PTS system glucitol/sorbitol-specific EIIC component
PAKPHHPE_03896	CDS	375	srlB_2		COG3731	PTS system glucitol/sorbitol-specific EIIA component
PAKPHHPE_03897	CDS	981	srlE_2	2.7.1.198	COG3732	PTS system glucitol/sorbitol-specific EIIB component
PAKPHHPE_03898	CDS	1014	iolG_3	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
PAKPHHPE_03899	CDS	1152				hypothetical protein
PAKPHHPE_03900	CDS	636	hxlA	4.1.2.43	COG0269	3-hexulose-6-phosphate synthase
PAKPHHPE_03901	CDS	567	hxlB	5.3.1.27	COG0794	3-hexulose-6-phosphate isomerase
PAKPHHPE_03902	CDS	843	pgiA	5.3.1.9		Glucose-6-phosphate isomerase
PAKPHHPE_03903	CDS	1542	ptsG_2	2.7.1.199	COG1263	PTS system glucose-specific EIICBA component
PAKPHHPE_03904	CDS	1680	sgrR_3		COG4533	HTH-type transcriptional regulator SgrR
PAKPHHPE_03905	CDS	183				hypothetical protein
PAKPHHPE_03906	CDS	876				hypothetical protein
PAKPHHPE_03907	CDS	1842				hypothetical protein
PAKPHHPE_03908	CDS	1323				hypothetical protein
PAKPHHPE_03909	CDS	597	intA_5		COG0582	Prophage integrase IntA
PAKPHHPE_03910	CDS	396				hypothetical protein
PAKPHHPE_03911	CDS	267				IS3 family transposase IS1351
PAKPHHPE_03912	CDS	639				hypothetical protein
PAKPHHPE_03913	CDS	1983				hypothetical protein
PAKPHHPE_03914	CDS	300				IS3 family transposase ISSty2
PAKPHHPE_03915	CDS	471				hypothetical protein
PAKPHHPE_03916	CDS	1521	fljB		COG1344	Phase 2 flagellin
PAKPHHPE_03917	CDS	573	hin		COG1961	DNA-invertase hin
PAKPHHPE_03918	CDS	1116	elmGT	2.4.1.331		Elloramycin glycosyltransferase ElmGT
PAKPHHPE_03919	CDS	3654		3.6.3.-		Multidrug efflux ATP-binding/permease protein
PAKPHHPE_03920	CDS	1245	fes_2		COG2382	Enterochelin esterase
PAKPHHPE_03921	CDS	936				hypothetical protein
PAKPHHPE_03922	CDS	2175	pfeA		COG4771	Ferric enterobactin receptor
PAKPHHPE_03923	CDS	312				hypothetical protein
PAKPHHPE_03924	CDS	1053	pipB2		COG1357	Secreted effector protein PipB2
PAKPHHPE_03925	CDS	930				hypothetical protein
PAKPHHPE_03926	CDS	897				hypothetical protein
PAKPHHPE_03927	CDS	114				hypothetical protein
PAKPHHPE_03928	CDS	1014	hoxN			High-affinity nickel transport protein
PAKPHHPE_03929	CDS	1416	qseC_2	2.7.13.3		Sensor protein QseC
PAKPHHPE_03930	CDS	675	tctD		COG0745	Transcriptional regulatory protein tctD
PAKPHHPE_03931	CDS	978				hypothetical protein
PAKPHHPE_03932	CDS	432				hypothetical protein
PAKPHHPE_03933	CDS	1515				hypothetical protein
PAKPHHPE_03934	CDS	135				hypothetical protein
PAKPHHPE_03935	CDS	978	glaH	1.14.11.-		Glutarate 2-hydroxylase
PAKPHHPE_03936	CDS	1269	lhgD	1.1.5.-	COG0579	L-2-hydroxyglutarate dehydrogenase
PAKPHHPE_03937	CDS	1449	gabD	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD
PAKPHHPE_03938	CDS	1284	gabT	2.6.1.19	COG0160	4-aminobutyrate aminotransferase GabT
PAKPHHPE_03939	CDS	1401	gabP		COG1113	GABA permease
PAKPHHPE_03940	CDS	678	glaR		COG1802	HTH-type transcriptional repressor GlaR
PAKPHHPE_03941	CDS	450	kbp		COG1652	Potassium binding protein Kbp
PAKPHHPE_03942	CDS	159				hypothetical protein
PAKPHHPE_03943	CDS	300	ygaV		COG0640	putative HTH-type transcriptional regulator YgaV
PAKPHHPE_03944	CDS	528	ygaP		COG0607	Inner membrane protein YgaP
PAKPHHPE_03945	CDS	180				hypothetical protein
PAKPHHPE_03946	CDS	402	stpA		COG2916	DNA-binding protein StpA
PAKPHHPE_03947	CDS	450	alaE			L-alanine exporter AlaE
PAKPHHPE_03948	CDS	351				hypothetical protein
PAKPHHPE_03949	CDS	327	ygaM		COG4575	putative protein YgaM
PAKPHHPE_03950	CDS	1335	gabR		COG1167	HTH-type transcriptional regulatory protein GabR
PAKPHHPE_03951	CDS	432				hypothetical protein
PAKPHHPE_03952	CDS	246	nrdH		COG0695	Glutaredoxin-like protein NrdH
PAKPHHPE_03953	CDS	411	nrdI		COG1780	Protein NrdI
PAKPHHPE_03954	CDS	2118	nrdE	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 2 subunit alpha
PAKPHHPE_03955	CDS	960	nrdF	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase 2 subunit beta
PAKPHHPE_03956	CDS	1203	proV		COG4175	Glycine betaine/proline betaine transport system ATP-binding protein ProV
PAKPHHPE_03957	CDS	1065	proW		COG4176	Glycine betaine/proline betaine transport system permease protein ProW
PAKPHHPE_03958	CDS	996	proX		COG2113	Glycine betaine/proline betaine-binding periplasmic protein
PAKPHHPE_03959	CDS	1185				putative transporter
PAKPHHPE_03960	CDS	531	mprA		COG1846	Transcriptional repressor MprA
PAKPHHPE_03961	CDS	1173	emrA		COG1566	Multidrug export protein EmrA
PAKPHHPE_03962	CDS	1539	emrB			Multidrug export protein EmrB
PAKPHHPE_03963	CDS	1371				hypothetical protein
PAKPHHPE_03964	CDS	516	luxS	4.4.1.21	COG1854	S-ribosylhomocysteine lyase
PAKPHHPE_03965	CDS	1557	gshA	6.3.2.2	COG2918	Glutamate--cysteine ligase
PAKPHHPE_03966	CDS	426	yqaA		COG1238	Inner membrane protein YqaA
PAKPHHPE_03967	CDS	255	yqaB_1	3.1.3.-	COG0637	Fructose-1-phosphate phosphatase YqaB
PAKPHHPE_03968	CDS	156	yqaB_2	3.1.3.-	COG0637	Fructose-1-phosphate phosphatase YqaB
PAKPHHPE_03969	tRNA	77				tRNA-Arg(acg)
PAKPHHPE_03970	CDS	555	yrdA		COG0663	Protein YrdA
PAKPHHPE_03971	CDS	258				hypothetical protein
PAKPHHPE_03972	CDS	822	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
PAKPHHPE_03973	CDS	573	tsaC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
PAKPHHPE_03974	CDS	543	topA_2	5.6.2.1		DNA topoisomerase 1
PAKPHHPE_03975	CDS	474	smg			Protein Smg
PAKPHHPE_03976	CDS	1125				hypothetical protein
PAKPHHPE_03977	CDS	510	def	3.5.1.88	COG0242	Peptide deformylase
PAKPHHPE_03978	CDS	948	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
PAKPHHPE_03979	CDS	1290	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
PAKPHHPE_03980	CDS	1377	trkA		COG0569	Trk system potassium uptake protein TrkA
PAKPHHPE_03981	CDS	414	mscL		COG1970	Large-conductance mechanosensitive channel
PAKPHHPE_03982	CDS	270				hypothetical protein
PAKPHHPE_03983	CDS	426	zntR		COG0789	HTH-type transcriptional regulator ZntR
PAKPHHPE_03984	CDS	369				hypothetical protein
PAKPHHPE_03985	CDS	384	rplQ		COG0203	50S ribosomal protein L17
PAKPHHPE_03986	CDS	990	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
PAKPHHPE_03987	CDS	621	rpsD		COG0522	30S ribosomal protein S4
PAKPHHPE_03988	CDS	381				hypothetical protein
PAKPHHPE_03989	CDS	357	rpsM		COG0099	30S ribosomal protein S13
PAKPHHPE_03990	CDS	117	rpmJ		COG0257	50S ribosomal protein L36
PAKPHHPE_03991	CDS	1332	secY		COG0201	Protein translocase subunit SecY
PAKPHHPE_03992	CDS	435	rplO		COG0200	50S ribosomal protein L15
PAKPHHPE_03993	CDS	180	rpmD		COG1841	50S ribosomal protein L30
PAKPHHPE_03994	CDS	504	rpsE		COG0098	30S ribosomal protein S5
PAKPHHPE_03995	CDS	354	rplR		COG0256	50S ribosomal protein L18
PAKPHHPE_03996	CDS	534	rplF		COG0097	50S ribosomal protein L6
PAKPHHPE_03997	CDS	393	rpsH		COG0096	30S ribosomal protein S8
PAKPHHPE_03998	CDS	306	rpsN		COG0199	30S ribosomal protein S14
PAKPHHPE_03999	CDS	540	rplE		COG0094	50S ribosomal protein L5
PAKPHHPE_04000	CDS	315	rplX		COG0198	50S ribosomal protein L24
PAKPHHPE_04001	CDS	372	rplN		COG0093	50S ribosomal protein L14
PAKPHHPE_04002	CDS	255	rpsQ		COG0186	30S ribosomal protein S17
PAKPHHPE_04003	CDS	192	rpmC		COG0255	50S ribosomal protein L29
PAKPHHPE_04004	CDS	411	rplP		COG0197	50S ribosomal protein L16
PAKPHHPE_04005	CDS	702	rpsC		COG0092	30S ribosomal protein S3
PAKPHHPE_04006	CDS	333	rplV		COG0091	50S ribosomal protein L22
PAKPHHPE_04007	CDS	279	rpsS		COG0185	30S ribosomal protein S19
PAKPHHPE_04008	CDS	822	rplB		COG0090	50S ribosomal protein L2
PAKPHHPE_04009	CDS	303	rplW		COG0089	50S ribosomal protein L23
PAKPHHPE_04010	CDS	606	rplD		COG0088	50S ribosomal protein L4
PAKPHHPE_04011	CDS	630	rplC		COG0087	50S ribosomal protein L3
PAKPHHPE_04012	CDS	312	rpsJ		COG0051	30S ribosomal protein S10
PAKPHHPE_04013	CDS	468	outO			Type 4 prepilin-like proteins leader peptide-processing enzyme
PAKPHHPE_04014	CDS	477	bfr	1.16.3.1	COG2193	Bacterioferritin
PAKPHHPE_04015	CDS	195	bfd		COG2906	Bacterioferritin-associated ferredoxin
PAKPHHPE_04016	CDS	891	tuf1_2			Elongation factor Tu 1
PAKPHHPE_04017	rRNA	451				16S ribosomal RNA (partial)
PAKPHHPE_04018	CDS	567	gmhB	3.1.3.82	COG0241	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
PAKPHHPE_04019	CDS	1032	metN_2	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
PAKPHHPE_04020	CDS	654	metI		COG2011	D-methionine transport system permease protein MetI
PAKPHHPE_04021	CDS	816	metQ_2		COG1464	D-methionine-binding lipoprotein MetQ
PAKPHHPE_04022	CDS	405	rcsF			Outer membrane lipoprotein RcsF
PAKPHHPE_04023	CDS	708	trmO	2.1.1.-	COG1720	tRNA (adenine(37)-N6)-methyltransferase
PAKPHHPE_04024	CDS	1719	proS	6.1.1.15	COG0442	Proline--tRNA ligase
PAKPHHPE_04025	CDS	702	nlpE		COG3015	Lipoprotein NlpE
PAKPHHPE_04026	CDS	423	arfB	3.1.1.29	COG1186	Peptidyl-tRNA hydrolase ArfB
PAKPHHPE_04027	CDS	546	yaeQ		COG4681	putative protein YaeQ
PAKPHHPE_04028	CDS	201				hypothetical protein
PAKPHHPE_04029	CDS	261	rof		COG4568	Protein rof
PAKPHHPE_04030	CDS	1293	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
PAKPHHPE_04031	CDS	390				hypothetical protein
PAKPHHPE_04032	CDS	2142	ldcC	4.1.1.18	COG1982	Constitutive lysine decarboxylase
PAKPHHPE_04033	CDS	1764				hypothetical protein
PAKPHHPE_04034	CDS	960	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
PAKPHHPE_04035	CDS	3483	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
PAKPHHPE_04036	CDS	597	rnhB	3.1.26.4	COG0164	Ribonuclease HII
PAKPHHPE_04037	CDS	1149	lpxB	2.4.1.182	COG0763	Lipid-A-disaccharide synthase
PAKPHHPE_04038	CDS	789	lpxA	2.3.1.129	COG1043	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
PAKPHHPE_04039	CDS	456	fabZ	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
PAKPHHPE_04040	CDS	1026	lpxD	2.3.1.191	COG1044	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
PAKPHHPE_04041	CDS	486	skp		COG2825	Chaperone protein Skp
PAKPHHPE_04042	CDS	2415	bamA		COG4775	Outer membrane protein assembly factor BamA
PAKPHHPE_04043	CDS	1353	rseP	3.4.24.-	COG0750	Regulator of sigma-E protease RseP
PAKPHHPE_04044	CDS	858	cdsA	2.7.7.41	COG0575	Phosphatidate cytidylyltransferase
PAKPHHPE_04045	CDS	759	ispU	2.5.1.31	COG0020	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
PAKPHHPE_04046	CDS	1197	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
PAKPHHPE_04047	CDS	558	frr		COG0233	Ribosome-recycling factor
PAKPHHPE_04048	CDS	726	pyrH	2.7.4.22	COG0528	Uridylate kinase
PAKPHHPE_04049	CDS	924	tsf		COG0264	Elongation factor Ts
PAKPHHPE_04050	CDS	726	rpsB		COG0052	30S ribosomal protein S2
PAKPHHPE_04051	CDS	795	map	3.4.11.18	COG0024	Methionine aminopeptidase
PAKPHHPE_04052	CDS	2673	glnD		COG2844	Bifunctional uridylyltransferase/uridylyl-removing enzyme
PAKPHHPE_04053	CDS	825	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
PAKPHHPE_04054	CDS	1302	abaF			Fosfomycin resistance protein AbaF
PAKPHHPE_04055	CDS	387				hypothetical protein
PAKPHHPE_04056	CDS	1158	cdaR		COG3835	Carbohydrate diacid regulator
PAKPHHPE_04057	CDS	1428	degP	3.4.21.107	COG0265	Periplasmic serine endoprotease DegP
PAKPHHPE_04058	CDS	1518	dgt	3.1.5.1	COG0232	Deoxyguanosinetriphosphate triphosphohydrolase
PAKPHHPE_04059	CDS	699	mtnN	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
PAKPHHPE_04060	CDS	801	btuF		COG0614	Vitamin B12-binding protein
PAKPHHPE_04061	CDS	624				hypothetical protein
PAKPHHPE_04062	CDS	345	erpA		COG0316	Iron-sulfur cluster insertion protein ErpA
PAKPHHPE_04063	CDS	1422	clcA		COG0038	H(+)/Cl(-) exchange transporter ClcA
PAKPHHPE_04064	CDS	1281	hemL	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
PAKPHHPE_04065	CDS	840	yfcO			putative protein YfcO
PAKPHHPE_04066	CDS	531	yfcP			putative fimbrial-like protein YfcP
PAKPHHPE_04067	CDS	477	yfcQ			putative fimbrial-like protein YfcQ
PAKPHHPE_04068	CDS	513	yfcR			putative fimbrial-like protein YfcR
PAKPHHPE_04069	CDS	753	yfcS		COG3121	putative fimbrial chaperone YfcS
PAKPHHPE_04070	CDS	2658	papC_2		COG3188	Outer membrane usher protein PapC
PAKPHHPE_04071	CDS	561	smfA			Fimbria A protein
PAKPHHPE_04072	CDS	207				hypothetical protein
PAKPHHPE_04073	CDS	2058	fhuB		COG0609	Iron(3+)-hydroxamate import system permease protein FhuB
PAKPHHPE_04074	CDS	891	fhuD		COG0614	Iron(3+)-hydroxamate-binding protein FhuD
PAKPHHPE_04075	CDS	798	fhuC	7.2.2.16	COG1120	Iron(3+)-hydroxamate import ATP-binding protein FhuC
PAKPHHPE_04076	CDS	2190	fhuA_2		COG1629	Ferrichrome outer membrane transporter/phage receptor
PAKPHHPE_04077	CDS	2523	mrcB		COG0744	Penicillin-binding protein 1B
PAKPHHPE_04078	CDS	2475	hrpB	3.6.4.13	COG1643	ATP-dependent RNA helicase HrpB
PAKPHHPE_04079	CDS	531	thpR	3.1.4.58	COG1514	RNA 2',3'-cyclic phosphodiesterase
PAKPHHPE_04080	CDS	705	sfsA		COG1489	Sugar fermentation stimulation protein A
PAKPHHPE_04081	CDS	456	dksA		COG1734	RNA polymerase-binding transcription factor DksA
PAKPHHPE_04082	CDS	942	gluQ	6.1.1.-	COG0008	Glutamyl-Q tRNA(Asp) synthetase
PAKPHHPE_04083	CDS	1419	pcnB	2.7.7.19	COG0617	Poly(A) polymerase I
PAKPHHPE_04084	CDS	480	folK	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
PAKPHHPE_04085	CDS	792	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
PAKPHHPE_04086	CDS	855	panC	6.3.2.1	COG0414	Pantothenate synthetase
PAKPHHPE_04087	CDS	381	panD	4.1.1.11	COG0853	Aspartate 1-decarboxylase
PAKPHHPE_04088	CDS	1230				hypothetical protein
PAKPHHPE_04089	CDS	441				hypothetical protein
PAKPHHPE_04090	CDS	540	fimA_3			Type-1 fimbrial protein, A chain
PAKPHHPE_04091	CDS	684	fimC_2			Chaperone protein FimC
PAKPHHPE_04092	CDS	2559	fimD_3		COG3188	Outer membrane usher protein FimD
PAKPHHPE_04093	CDS	1080	lpfD_3			putative minor fimbrial subunit LpfD
PAKPHHPE_04094	CDS	771	yadH		COG0842	Inner membrane transport permease YadH
PAKPHHPE_04095	CDS	927	yadG		COG1131	putative ABC transporter ATP-binding protein YadG
PAKPHHPE_04096	CDS	663	can	4.2.1.1	COG0288	Carbonic anhydrase 2
PAKPHHPE_04097	CDS	537	hpt	2.4.2.8	COG0634	Hypoxanthine phosphoribosyltransferase
PAKPHHPE_04098	CDS	2391	gcd	1.1.5.2	COG4993	Quinoprotein glucose dehydrogenase
PAKPHHPE_04099	CDS	1611	cueO		COG2132	Blue copper oxidase CueO
PAKPHHPE_04100	CDS	387				hypothetical protein
PAKPHHPE_04101	CDS	861	speE	2.5.1.-	COG0421	Polyamine aminopropyltransferase
PAKPHHPE_04102	CDS	795	speD	4.1.1.50	COG1586	S-adenosylmethionine decarboxylase proenzyme
PAKPHHPE_04103	CDS	768	glcR_2		COG1349	HTH-type transcriptional repressor GlcR
PAKPHHPE_04104	CDS	984	pdxA2	1.1.1.408	COG1995	D-threonate 4-phosphate dehydrogenase
PAKPHHPE_04105	CDS	1272	dtnK	2.7.1.219	COG3395	D-threonate kinase
PAKPHHPE_04106	CDS	954	kdgT_2			2-keto-3-deoxygluconate permease
PAKPHHPE_04107	CDS	363				hypothetical protein
PAKPHHPE_04108	CDS	843				hypothetical protein
PAKPHHPE_04109	CDS	2598	acnB	4.2.1.3	COG1049	Aconitate hydratase B
PAKPHHPE_04110	CDS	858				hypothetical protein
PAKPHHPE_04111	CDS	774				hypothetical protein
PAKPHHPE_04112	CDS	792				hypothetical protein
PAKPHHPE_04113	CDS	285				hypothetical protein
PAKPHHPE_04114	CDS	1425	lpdA	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
PAKPHHPE_04115	CDS	1890	aceF	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
PAKPHHPE_04116	CDS	2664	aceE	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
PAKPHHPE_04117	CDS	765	pdhR_3		COG2186	Pyruvate dehydrogenase complex repressor
PAKPHHPE_04118	CDS	1371	aroP		COG1113	Aromatic amino acid transport protein AroP
PAKPHHPE_04119	CDS	1407	yicJ_2		COG2211	Inner membrane symporter YicJ
PAKPHHPE_04120	CDS	951		3.2.1.55	COG3940	Extracellular exo-alpha-(1->5)-L-arabinofuranosidase
PAKPHHPE_04121	CDS	855	ampE		COG3725	Protein AmpE
PAKPHHPE_04122	CDS	564	ampD	3.5.1.28		1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD
PAKPHHPE_04123	CDS	894	nadC	2.4.2.19	COG0157	Nicotinate-nucleotide pyrophosphorylase [carboxylating]
PAKPHHPE_04124	CDS	438				hypothetical protein
PAKPHHPE_04125	CDS	1386	epsE		COG2804	Type II secretion system protein E
PAKPHHPE_04126	CDS	1203	epsF		COG1459	Type II secretion system protein F
PAKPHHPE_04127	CDS	1044	guaC	1.7.1.7	COG0516	GMP reductase
PAKPHHPE_04128	CDS	621	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
PAKPHHPE_04129	CDS	744	zapD		COG4582	Cell division protein ZapD
PAKPHHPE_04130	CDS	192	yacG		COG3024	DNA gyrase inhibitor YacG
PAKPHHPE_04131	CDS	396	mutT	3.6.1.55	COG0494	8-oxo-dGTP diphosphatase
PAKPHHPE_04132	CDS	2706	secA		COG0653	Protein translocase subunit SecA
PAKPHHPE_04133	CDS	498	secM			Secretion monitor
PAKPHHPE_04134	CDS	918	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
PAKPHHPE_04135	CDS	1152	ftsZ		COG0206	Cell division protein FtsZ
PAKPHHPE_04136	CDS	1263	ftsA_2		COG0849	Cell division protein FtsA
PAKPHHPE_04137	CDS	831	ftsQ		COG1589	Cell division protein FtsQ
PAKPHHPE_04138	CDS	921	ddlB	6.3.2.4	COG1181	D-alanine--D-alanine ligase B
PAKPHHPE_04139	CDS	1476	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
PAKPHHPE_04140	CDS	1068	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
PAKPHHPE_04141	CDS	1245	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
PAKPHHPE_04142	CDS	1317	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
PAKPHHPE_04143	CDS	1083	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
PAKPHHPE_04144	CDS	1359	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
PAKPHHPE_04145	CDS	1488	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
PAKPHHPE_04146	CDS	1767	ftsI_2	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase FtsI
PAKPHHPE_04147	CDS	366	ftsL		COG3116	Cell division protein FtsL
PAKPHHPE_04148	CDS	942	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
PAKPHHPE_04149	CDS	459	mraZ		COG2001	Transcriptional regulator MraZ
PAKPHHPE_04150	CDS	1005	cra		COG1609	Catabolite repressor/activator
PAKPHHPE_04151	CDS	495	ilvH	2.2.1.6	COG0440	Acetolactate synthase isozyme 3 small subunit
PAKPHHPE_04152	CDS	1725	ilvI	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
PAKPHHPE_04153	CDS	945	leuO_2			HTH-type transcriptional regulator LeuO
PAKPHHPE_04154	CDS	1572	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
PAKPHHPE_04155	CDS	1092	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
PAKPHHPE_04156	CDS	1401	leuC1	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit 1
PAKPHHPE_04157	CDS	606	leuD1	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit 1
PAKPHHPE_04158	CDS	123	sgrT			Putative inhibitor of glucose uptake transporter SgrT
PAKPHHPE_04159	CDS	1659	sgrR_4		COG4533	HTH-type transcriptional regulator SgrR
PAKPHHPE_04160	CDS	984	thiB		COG4143	Thiamine-binding periplasmic protein
PAKPHHPE_04161	CDS	1611				hypothetical protein
PAKPHHPE_04162	CDS	708	thiQ	3.6.3.-	COG3840	Thiamine import ATP-binding protein ThiQ
PAKPHHPE_04163	CDS	768	yabI		COG0586	Inner membrane protein YabI
PAKPHHPE_04164	CDS	846	araC_2			Arabinose operon regulatory protein
PAKPHHPE_04165	CDS	1710	araB	2.7.1.16	COG1069	Ribulokinase
PAKPHHPE_04166	CDS	1503	araA	5.3.1.4	COG2160	L-arabinose isomerase
PAKPHHPE_04167	CDS	696	araD	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase AraD
PAKPHHPE_04168	CDS	420				hypothetical protein
PAKPHHPE_04169	CDS	621				hypothetical protein
PAKPHHPE_04170	CDS	2352	polB	2.7.7.7	COG0417	DNA polymerase II
PAKPHHPE_04171	CDS	2907	rapA	3.6.4.-	COG0553	RNA polymerase-associated protein RapA
PAKPHHPE_04172	CDS	660	rluA	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
PAKPHHPE_04173	CDS	813	djlA		COG1076	Co-chaperone protein DjlA
PAKPHHPE_04174	CDS	2361	lptD		COG1452	LPS-assembly protein LptD
PAKPHHPE_04175	CDS	1287	surA	5.2.1.8	COG0760	Chaperone SurA
PAKPHHPE_04176	CDS	990	pdxA	1.1.1.262	COG1995	4-hydroxythreonine-4-phosphate dehydrogenase
PAKPHHPE_04177	CDS	822	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
PAKPHHPE_04178	CDS	378	apaG		COG2967	Protein ApaG
PAKPHHPE_04179	CDS	849	apaH	3.6.1.41	COG0639	Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
PAKPHHPE_04180	CDS	480				IS1595 family transposase ISSsu9
PAKPHHPE_04181	CDS	1863	kefC_2		COG0475	Glutathione-regulated potassium-efflux system protein KefC
PAKPHHPE_04182	CDS	531	kefF	1.6.5.2	COG2249	Glutathione-regulated potassium-efflux system ancillary protein KefF
PAKPHHPE_04183	CDS	1890				hypothetical protein
PAKPHHPE_04184	CDS	291				hypothetical protein
PAKPHHPE_04185	CDS	417				hypothetical protein
PAKPHHPE_04186	CDS	231	ygdR_5			putative lipoprotein YgdR
PAKPHHPE_04187	CDS	1341	ygcS			Inner membrane metabolite transport protein YgcS
PAKPHHPE_04188	CDS	288	fixX_2		COG2440	Ferredoxin-like protein FixX
PAKPHHPE_04189	CDS	1287	thi4	2.4.2.59		Thiamine thiazole synthase
PAKPHHPE_04190	CDS	942	fixB_2		COG2025	Protein FixB
PAKPHHPE_04191	CDS	771	fixA_2		COG2086	Protein FixA
